month;hour;holiday;weekday;workingday;temperature;humidity;windspeed;count;weather_clear;weather_cloudy;weather_heavy rain/snow;weather_light rain/snow
2;10;0.0;3;True;4.22;70.0;15.0;108;False;True;False;False
2;16;0.0;6;False;2.34;75.0;28.0;146;False;False;False;True
5;2;0.0;3;True;18.32;83.0;0.0;16;True;False;False;False
7;18;0.0;5;True;30.54;46.0;11.0;622;True;False;False;False
3;4;0.0;0;False;3.28;60.0;9.0;22;True;False;False;False
9;11;0.0;3;True;28.66;62.0;11.0;217;False;True;False;False
5;19;0.0;0;False;23.02;61.0;28.0;402;True;False;False;False
8;0;0.0;1;True;23.02;65.0;7.0;47;True;False;False;False
12;15;0.0;0;False;12.68;67.0;9.0;417;True;False;False;False
12;9;0.0;0;False;8.92;87.0;9.0;132;False;True;False;False
3;3;0.0;2;True;16.44;72.0;20.0;2;False;False;False;True
12;21;0.0;0;False;1.4;51.0;11.0;47;True;False;False;False
3;10;0.0;1;True;3.28;60.0;0.0;86;False;True;False;False
5;7;0.0;4;True;12.68;72.0;20.0;401;True;False;False;False
9;12;0.0;3;True;28.66;70.0;7.0;266;True;False;False;False
7;16;0.0;6;False;32.42;39.0;15.0;487;True;False;False;False
2;6;0.0;0;False;2.34;44.0;22.0;2;True;False;False;False
3;12;0.0;5;True;8.92;34.0;28.0;201;True;False;False;False
9;9;0.0;3;True;20.2;64.0;9.0;328;True;False;False;False
2;1;0.0;5;True;6.1;56.0;22.0;22;True;False;False;False
3;15;0.0;6;False;16.44;59.0;19.0;605;False;True;False;False
12;13;0.0;1;True;10.8;87.0;9.0;210;False;True;False;False
6;11;0.0;5;True;29.6;49.0;11.0;236;True;False;False;False
11;15;0.0;4;True;9.86;58.0;11.0;217;False;True;False;False
3;7;0.0;3;True;4.22;65.0;26.0;344;True;False;False;False
9;1;0.0;4;True;13.62;72.0;7.0;18;True;False;False;False
10;2;0.0;0;False;10.8;62.0;11.0;132;True;False;False;False
4;15;0.0;2;True;18.32;21.0;20.0;203;True;False;False;False
6;20;0.0;1;True;20.2;40.0;24.0;461;True;False;False;False
5;19;0.0;5;True;22.08;23.0;17.0;503;True;False;False;False
10;17;0.0;5;True;24.9;42.0;11.0;900;True;False;False;False
9;1;1.0;1;False;23.96;89.0;11.0;55;False;True;False;False
4;19;0.0;0;False;18.32;35.0;9.0;375;True;False;False;False
3;9;0.0;4;True;15.5;94.0;6.0;318;False;True;False;False
4;7;0.0;4;True;13.62;82.0;24.0;225;False;False;False;True
9;8;1.0;1;False;24.9;84.0;7.0;127;False;True;False;False
1;7;0.0;0;False;-2.36;54.0;19.0;17;True;False;False;False
5;6;0.0;0;False;16.44;83.0;15.0;17;False;False;False;True
6;10;0.0;5;True;23.02;78.0;19.0;204;False;True;False;False
8;3;0.0;6;False;23.02;69.0;6.0;38;True;False;False;False
8;15;0.0;2;True;27.72;37.0;0.0;302;True;False;False;False
6;11;0.0;4;True;23.02;57.0;17.0;228;True;False;False;False
6;21;0.0;6;False;26.78;40.0;13.0;316;True;False;False;False
3;3;0.0;6;False;12.68;88.0;0.0;26;False;True;False;False
8;21;0.0;5;True;24.9;61.0;11.0;306;False;True;False;False
10;15;0.0;1;True;20.2;78.0;22.0;260;True;False;False;False
1;20;0.0;1;True;4.22;100.0;11.0;169;False;True;False;False
8;5;0.0;4;True;21.14;73.0;0.0;35;True;False;False;False
9;22;0.0;3;True;18.32;64.0;6.0;212;True;False;False;False
1;8;0.0;2;True;6.1;81.0;19.0;93;False;False;False;True
6;4;0.0;1;True;23.02;78.0;17.0;4;True;False;False;False
3;15;0.0;5;True;11.74;54.0;0.0;280;False;False;False;True
11;22;0.0;2;True;4.22;56.0;22.0;135;True;False;False;False
4;11;0.0;6;False;9.86;40.0;7.0;358;False;True;False;False
4;16;0.0;6;False;22.08;27.0;24.0;582;False;True;False;False
11;12;0.0;0;False;10.8;62.0;19.0;442;True;False;False;False
2;14;0.0;5;True;7.04;39.0;6.0;146;False;True;False;False
10;13;0.0;0;False;12.68;72.0;6.0;320;False;True;False;False
1;3;0.0;6;False;-1.42;54.0;7.0;20;True;False;False;False
8;14;0.0;1;True;30.54;46.0;0.0;287;True;False;False;False
12;9;0.0;1;True;11.74;100.0;15.0;284;False;True;False;False
10;0;0.0;3;True;13.62;88.0;6.0;33;False;True;False;False
5;19;0.0;4;True;22.08;31.0;13.0;537;True;False;False;False
7;5;1.0;3;False;23.02;69.0;0.0;19;True;False;False;False
5;18;0.0;2;True;22.08;69.0;19.0;710;False;True;False;False
1;4;0.0;2;True;1.4;86.0;11.0;4;False;True;False;False
4;23;0.0;2;True;8.92;40.0;28.0;62;True;False;False;False
6;5;0.0;4;True;21.14;57.0;6.0;47;True;False;False;False
3;20;0.0;5;True;13.62;88.0;0.0;235;True;False;False;False
12;22;0.0;3;True;7.04;45.0;26.0;105;True;False;False;False
5;6;0.0;6;False;17.38;94.0;0.0;42;False;True;False;False
4;19;0.0;6;False;20.2;40.0;11.0;459;False;True;False;False
9;3;0.0;3;True;15.5;77.0;6.0;7;True;False;False;False
12;20;0.0;0;False;8.92;100.0;6.0;108;False;False;False;True
9;6;0.0;1;True;14.56;82.0;0.0;164;True;False;False;False
9;18;0.0;6;False;19.26;83.0;9.0;167;False;False;False;True
8;13;0.0;4;True;32.42;44.0;15.0;310;True;False;False;False
11;14;0.0;4;True;12.68;18.0;28.0;182;True;False;False;False
11;1;0.0;5;True;7.04;53.0;19.0;20;True;False;False;False
8;9;0.0;1;True;22.08;69.0;0.0;357;False;True;False;False
5;13;0.0;5;True;22.08;73.0;0.0;278;False;True;False;False
11;18;0.0;4;True;10.8;24.0;28.0;507;True;False;False;False
6;18;0.0;0;False;24.9;34.0;17.0;496;True;False;False;False
5;16;0.0;4;True;26.78;55.0;24.0;390;True;False;False;False
4;13;0.0;6;False;15.5;22.0;13.0;643;True;False;False;False
11;0;0.0;2;True;3.28;60.0;7.0;19;True;False;False;False
9;11;0.0;5;True;27.72;62.0;9.0;296;True;False;False;False
6;20;0.0;6;False;23.02;47.0;13.0;352;False;True;False;False
3;8;0.0;6;False;15.5;94.0;13.0;154;False;True;False;False
1;5;0.0;1;True;1.4;64.0;6.0;21;False;True;False;False
10;20;0.0;2;True;19.26;64.0;9.0;379;True;False;False;False
11;6;0.0;0;False;6.1;87.0;6.0;19;True;False;False;False
1;9;0.0;5;True;2.34;47.0;26.0;263;True;False;False;False
11;0;0.0;5;True;4.22;70.0;11.0;52;True;False;False;False
8;11;0.0;1;True;27.72;40.0;6.0;245;True;False;False;False
12;4;0.0;6;False;3.28;87.0;7.0;6;False;True;False;False
2;3;0.0;0;False;-3.3;46.0;46.0;14;False;True;False;False
5;23;0.0;4;True;20.2;83.0;0.0;121;True;False;False;False
4;10;1.0;1;False;21.14;69.0;17.0;224;True;False;False;False
6;2;0.0;4;True;21.14;53.0;17.0;9;False;True;False;False
6;12;0.0;0;False;29.6;33.0;15.0;556;True;False;False;False
3;2;0.0;0;False;11.74;100.0;20.0;35;False;False;False;True
12;18;0.0;6;False;9.86;58.0;11.0;272;True;False;False;False
5;22;0.0;6;False;22.08;47.0;0.0;338;True;False;False;False
8;5;0.0;4;True;23.02;89.0;9.0;41;True;False;False;False
11;10;0.0;5;True;7.98;53.0;13.0;198;True;False;False;False
2;10;0.0;1;True;2.34;75.0;7.0;116;True;False;False;False
8;18;0.0;4;True;29.6;36.0;0.0;832;True;False;False;False
10;22;0.0;2;True;21.14;94.0;7.0;240;False;True;False;False
3;11;0.0;5;True;21.14;73.0;7.0;318;False;True;False;False
10;13;0.0;6;False;18.32;43.0;11.0;714;True;False;False;False
8;9;0.0;4;True;27.72;66.0;11.0;353;True;False;False;False
12;13;0.0;0;False;10.8;71.0;15.0;431;True;False;False;False
9;8;0.0;1;True;18.32;60.0;19.0;730;True;False;False;False
1;11;0.0;2;True;0.46;37.0;35.0;75;True;False;False;False
2;15;0.0;3;True;11.74;41.0;15.0;171;True;False;False;False
3;21;0.0;5;True;9.86;66.0;9.0;220;True;False;False;False
10;16;0.0;3;True;26.78;33.0;9.0;532;True;False;False;False
4;10;0.0;3;True;7.98;49.0;22.0;153;False;True;False;False
10;1;0.0;1;True;10.8;71.0;0.0;11;True;False;False;False
2;8;0.0;6;False;4.22;48.0;20.0;93;True;False;False;False
4;1;0.0;1;True;11.74;88.0;6.0;5;False;False;False;True
1;0;1.0;1;False;-1.42;46.0;9.0;25;True;False;False;False
11;11;0.0;4;True;8.92;37.0;15.0;163;True;False;False;False
4;8;0.0;6;False;9.86;40.0;9.0;158;True;False;False;False
3;23;0.0;2;True;18.32;56.0;9.0;87;True;False;False;False
5;15;1.0;1;False;30.54;56.0;20.0;460;True;False;False;False
1;13;0.0;2;True;7.98;87.0;11.0;203;True;False;False;False
4;1;0.0;5;True;13.62;82.0;13.0;25;True;False;False;False
12;10;0.0;2;True;12.68;77.0;6.0;184;True;False;False;False
5;0;0.0;6;False;16.44;48.0;7.0;148;True;False;False;False
11;3;0.0;6;False;7.98;49.0;17.0;28;False;True;False;False
2;11;0.0;5;True;7.04;53.0;20.0;164;True;False;False;False
11;11;0.0;6;False;8.92;46.0;26.0;340;False;True;False;False
10;12;0.0;4;True;13.62;36.0;0.0;326;True;False;False;False
6;18;0.0;5;True;27.72;27.0;15.0;723;True;False;False;False
3;15;0.0;3;True;18.32;78.0;0.0;243;False;True;False;False
3;3;0.0;3;True;15.5;88.0;13.0;8;False;True;False;False
3;1;0.0;2;True;17.38;88.0;0.0;15;True;False;False;False
10;5;1.0;1;False;7.98;76.0;15.0;19;True;False;False;False
11;23;0.0;6;False;7.04;57.0;7.0;148;True;False;False;False
12;8;0.0;4;True;3.28;60.0;13.0;679;True;False;False;False
5;7;0.0;2;True;16.44;72.0;19.0;463;True;False;False;False
5;15;0.0;6;False;27.72;66.0;19.0;513;True;False;False;False
8;22;0.0;6;False;23.02;89.0;11.0;168;False;True;False;False
4;2;0.0;1;True;7.04;87.0;22.0;4;False;True;False;False
2;7;0.0;1;True;-0.48;86.0;7.0;234;True;False;False;False
2;22;0.0;3;True;12.68;47.0;17.0;147;False;True;False;False
11;3;0.0;1;True;6.1;56.0;15.0;4;False;True;False;False
11;3;0.0;6;False;4.22;65.0;13.0;21;True;False;False;False
10;9;0.0;4;True;15.5;77.0;11.0;387;False;True;False;False
4;22;0.0;3;True;18.32;22.0;11.0;181;True;False;False;False
5;16;0.0;0;False;25.84;42.0;24.0;577;True;False;False;False
5;2;0.0;0;False;17.38;83.0;19.0;93;False;True;False;False
12;14;0.0;2;True;13.62;47.0;30.0;247;True;False;False;False
8;22;0.0;5;True;25.84;74.0;19.0;218;True;False;False;False
12;20;0.0;0;False;2.34;47.0;22.0;72;True;False;False;False
8;5;0.0;5;True;22.08;73.0;7.0;36;True;False;False;False
6;21;0.0;5;True;23.96;65.0;19.0;217;False;False;False;True
6;11;0.0;2;True;18.32;56.0;13.0;227;False;True;False;False
6;15;0.0;6;False;31.48;30.0;22.0;483;True;False;False;False
7;18;0.0;6;False;25.84;79.0;9.0;351;True;False;False;False
4;12;0.0;2;True;14.56;29.0;26.0;224;True;False;False;False
10;22;0.0;3;True;13.62;88.0;17.0;215;True;False;False;False
5;14;0.0;6;False;23.02;36.0;13.0;615;True;False;False;False
8;3;0.0;3;True;23.02;74.0;7.0;11;True;False;False;False
5;5;0.0;0;False;21.14;83.0;13.0;7;True;False;False;False
11;21;0.0;0;False;4.22;48.0;0.0;64;True;False;False;False
3;21;0.0;0;False;16.44;72.0;6.0;173;True;False;False;False
3;20;0.0;4;True;21.14;73.0;19.0;424;True;False;False;False
4;6;0.0;6;False;7.04;36.0;13.0;19;True;False;False;False
1;12;0.0;5;True;3.28;38.0;33.0;154;True;False;False;False
4;5;0.0;4;True;9.86;43.0;19.0;29;True;False;False;False
5;3;0.0;6;False;15.5;48.0;7.0;33;True;False;False;False
2;5;0.0;6;False;3.28;70.0;6.0;1;True;False;False;False
2;17;0.0;4;True;7.98;87.0;0.0;289;False;False;False;True
7;2;0.0;3;True;26.78;66.0;9.0;8;True;False;False;False
6;2;0.0;1;True;18.32;60.0;15.0;11;True;False;False;False
2;13;0.0;4;True;11.74;77.0;0.0;137;False;True;False;False
6;10;0.0;6;False;26.78;55.0;13.0;494;True;False;False;False
4;13;0.0;3;True;10.8;40.0;24.0;163;False;True;False;False
8;3;0.0;3;True;22.08;83.0;7.0;7;True;False;False;False
1;12;0.0;6;False;6.1;61.0;19.0;314;True;False;False;False
10;19;0.0;0;False;11.74;94.0;24.0;54;False;False;False;True
3;6;0.0;0;False;10.8;94.0;7.0;11;False;True;False;False
4;13;0.0;2;True;15.5;29.0;26.0;224;True;False;False;False
7;7;0.0;2;True;24.9;74.0;7.0;520;False;True;False;False
7;21;0.0;3;True;27.72;62.0;0.0;319;True;False;False;False
7;18;0.0;4;True;32.42;41.0;13.0;777;True;False;False;False
8;9;0.0;2;True;24.9;74.0;0.0;402;False;True;False;False
2;1;0.0;3;True;7.04;70.0;9.0;7;True;False;False;False
10;8;0.0;3;True;15.5;77.0;11.0;839;True;False;False;False
7;3;0.0;2;True;23.96;79.0;0.0;3;True;False;False;False
10;1;0.0;0;False;12.68;54.0;15.0;109;True;False;False;False
3;20;0.0;2;True;7.04;49.0;13.0;187;True;False;False;False
10;3;0.0;5;True;16.44;88.0;11.0;13;False;True;False;False
3;23;0.0;3;True;18.32;43.0;11.0;91;True;False;False;False
9;3;0.0;4;True;16.44;83.0;0.0;11;True;False;False;False
2;4;0.0;3;True;5.16;70.0;7.0;1;True;False;False;False
9;1;0.0;4;True;24.9;84.0;0.0;18;False;True;False;False
4;11;0.0;0;False;9.86;87.0;20.0;77;False;False;False;True
4;4;0.0;6;False;7.98;49.0;11.0;2;True;False;False;False
9;21;0.0;6;False;18.32;52.0;7.0;296;True;False;False;False
10;9;0.0;0;False;14.56;67.0;19.0;223;False;True;False;False
2;23;0.0;3;True;13.62;41.0;19.0;62;False;True;False;False
9;19;0.0;0;False;16.44;42.0;11.0;413;True;False;False;False
4;20;0.0;5;True;15.5;29.0;9.0;286;True;False;False;False
5;11;0.0;0;False;21.14;57.0;17.0;428;True;False;False;False
2;4;0.0;3;True;3.28;70.0;6.0;1;True;False;False;False
11;12;1.0;4;False;12.68;35.0;0.0;262;True;False;False;False
5;7;0.0;4;True;17.38;73.0;26.0;474;True;False;False;False
3;2;0.0;3;True;15.5;68.0;13.0;2;True;False;False;False
12;7;0.0;0;False;10.8;87.0;15.0;23;False;False;False;True
9;14;0.0;5;True;25.84;45.0;11.0;371;False;True;False;False
2;21;0.0;1;True;7.04;57.0;11.0;154;True;False;False;False
10;15;0.0;3;True;19.26;43.0;15.0;301;False;True;False;False
7;4;0.0;5;True;23.02;61.0;0.0;11;False;True;False;False
6;1;0.0;2;True;16.44;77.0;22.0;20;False;True;False;False
7;18;0.0;1;True;31.48;53.0;0.0;794;True;False;False;False
1;15;1.0;1;False;5.16;38.0;30.0;168;True;False;False;False
11;17;0.0;2;True;6.1;75.0;26.0;527;False;True;False;False
7;5;0.0;3;True;22.08;89.0;0.0;41;True;False;False;False
12;19;0.0;0;False;9.86;94.0;6.0;122;False;False;False;True
7;23;0.0;5;True;29.6;63.0;7.0;164;True;False;False;False
8;2;0.0;1;True;20.2;83.0;11.0;5;True;False;False;False
5;14;0.0;1;True;21.14;50.0;24.0;239;False;True;False;False
10;12;0.0;1;True;20.2;78.0;22.0;284;False;False;False;True
4;23;0.0;1;True;7.04;76.0;11.0;59;True;False;False;False
7;12;0.0;1;True;31.48;49.0;9.0;237;True;False;False;False
10;14;0.0;3;True;25.84;70.0;11.0;251;False;True;False;False
4;21;1.0;1;False;23.96;51.0;17.0;271;True;False;False;False
4;14;0.0;0;False;9.86;87.0;22.0;53;False;False;False;True
12;6;0.0;4;True;2.34;55.0;20.0;124;True;False;False;False
3;0;0.0;1;True;3.28;44.0;13.0;17;True;False;False;False
5;19;0.0;1;True;19.26;88.0;9.0;304;False;False;False;True
5;13;0.0;5;True;22.08;36.0;11.0;395;True;False;False;False
11;16;0.0;6;False;17.38;37.0;0.0;605;True;False;False;False
7;17;0.0;6;False;37.12;26.0;9.0;279;True;False;False;False
12;15;0.0;0;False;5.16;38.0;22.0;138;True;False;False;False
1;18;0.0;5;True;1.4;34.0;6.0;301;False;True;False;False
2;9;0.0;3;True;8.92;71.0;13.0;276;False;True;False;False
6;13;0.0;5;True;24.9;42.0;17.0;393;True;False;False;False
12;19;0.0;5;True;7.98;53.0;6.0;319;True;False;False;False
9;11;0.0;0;False;20.2;43.0;15.0;591;True;False;False;False
4;17;0.0;6;False;21.14;33.0;17.0;560;False;True;False;False
4;16;0.0;3;True;20.2;20.0;22.0;376;True;False;False;False
6;0;0.0;2;True;20.2;78.0;11.0;35;False;True;False;False
9;15;0.0;1;True;23.02;31.0;26.0;346;True;False;False;False
3;12;0.0;6;False;11.74;67.0;17.0;299;False;True;False;False
12;2;0.0;0;False;10.8;87.0;7.0;78;False;True;False;False
9;10;0.0;6;False;28.66;55.0;13.0;417;False;True;False;False
3;19;0.0;4;True;23.02;61.0;0.0;586;True;False;False;False
4;2;0.0;5;True;12.68;88.0;13.0;21;True;False;False;False
11;20;1.0;1;False;16.44;77.0;19.0;304;False;True;False;False
6;23;0.0;6;False;25.84;44.0;0.0;225;True;False;False;False
3;20;0.0;5;True;8.92;87.0;13.0;100;False;True;False;False
4;7;0.0;0;False;7.98;87.0;9.0;27;False;True;False;False
7;16;0.0;2;True;29.6;43.0;15.0;435;True;False;False;False
12;8;0.0;1;True;-1.42;69.0;9.0;196;True;False;False;False
8;10;0.0;4;True;26.78;58.0;6.0;233;True;False;False;False
12;8;0.0;1;True;9.86;87.0;7.0;592;False;True;False;False
10;7;0.0;5;True;8.92;81.0;6.0;392;True;False;False;False
6;23;0.0;5;True;22.08;57.0;11.0;215;True;False;False;False
6;19;0.0;3;True;18.32;73.0;20.0;538;True;False;False;False
9;12;0.0;0;False;26.78;70.0;0.0;545;False;False;False;True
5;4;0.0;4;True;13.62;77.0;13.0;2;True;False;False;False
3;18;0.0;2;True;7.98;42.0;22.0;457;True;False;False;False
12;21;0.0;2;True;15.5;63.0;17.0;280;False;True;False;False
2;2;0.0;3;True;6.1;61.0;0.0;4;True;False;False;False
6;0;0.0;4;True;26.78;70.0;6.0;69;True;False;False;False
5;18;0.0;4;True;18.32;35.0;35.0;770;True;False;False;False
3;19;0.0;3;True;17.38;42.0;24.0;361;True;False;False;False
3;11;0.0;0;False;12.68;82.0;11.0;368;False;True;False;False
8;10;0.0;6;False;24.9;65.0;20.0;442;False;True;False;False
2;0;0.0;1;True;4.22;60.0;17.0;29;True;False;False;False
7;3;0.0;3;True;23.02;65.0;15.0;12;True;False;False;False
4;20;0.0;3;True;18.32;22.0;6.0;380;True;False;False;False
8;15;0.0;3;True;27.72;52.0;17.0;266;True;False;False;False
6;6;0.0;6;False;22.08;89.0;11.0;42;True;False;False;False
6;2;0.0;4;True;25.84;79.0;7.0;18;True;False;False;False
10;14;0.0;0;False;12.68;67.0;0.0;314;False;True;False;False
2;10;0.0;5;True;5.16;56.0;19.0;129;True;False;False;False
1;2;0.0;2;True;6.1;42.0;15.0;2;True;False;False;False
11;10;0.0;1;True;7.04;49.0;0.0;147;True;False;False;False
11;9;0.0;0;False;8.92;77.0;0.0;273;True;False;False;False
11;1;0.0;0;False;2.34;44.0;13.0;36;True;False;False;False
11;17;0.0;2;True;10.8;71.0;11.0;590;False;True;False;False
12;8;0.0;5;True;1.4;69.0;6.0;636;True;False;False;False
12;0;0.0;4;True;7.04;61.0;9.0;42;True;False;False;False
10;19;0.0;5;True;11.74;41.0;15.0;493;True;False;False;False
5;11;0.0;2;True;27.72;62.0;20.0;197;True;False;False;False
1;21;0.0;4;True;4.22;44.0;24.0;121;True;False;False;False
11;9;0.0;5;True;5.16;75.0;7.0;112;True;False;False;False
10;17;0.0;1;True;18.32;64.0;17.0;766;True;False;False;False
9;10;0.0;3;True;20.2;73.0;19.0;185;True;False;False;False
2;5;0.0;6;False;6.1;42.0;20.0;3;False;True;False;False
3;5;0.0;2;True;2.34;37.0;19.0;17;True;False;False;False
1;3;0.0;3;True;2.34;80.0;0.0;4;True;False;False;False
3;16;0.0;3;True;21.14;43.0;6.0;221;False;False;False;True
11;6;0.0;6;False;3.28;93.0;6.0;16;True;False;False;False
1;13;0.0;6;False;1.4;80.0;17.0;76;False;True;False;False
10;20;0.0;5;True;11.74;47.0;9.0;308;True;False;False;False
3;20;0.0;2;True;19.26;68.0;6.0;377;True;False;False;False
9;19;0.0;6;False;28.66;62.0;0.0;392;False;False;False;True
3;15;0.0;0;False;15.5;29.0;20.0;487;True;False;False;False
11;6;1.0;4;False;4.22;70.0;7.0;17;True;False;False;False
9;5;0.0;6;False;23.02;94.0;17.0;15;False;True;False;False
6;2;0.0;1;True;17.38;77.0;15.0;9;True;False;False;False
7;16;0.0;6;False;25.84;79.0;24.0;566;False;True;False;False
8;11;0.0;1;True;23.02;65.0;7.0;241;True;False;False;False
9;21;0.0;2;True;20.2;88.0;13.0;207;False;True;False;False
1;13;0.0;0;False;7.04;26.0;15.0;316;True;False;False;False
7;18;0.0;3;True;27.72;62.0;9.0;643;False;True;False;False
1;4;0.0;5;True;10.8;100.0;20.0;4;False;True;False;False
3;6;0.0;1;True;0.46;59.0;9.0;91;True;False;False;False
12;17;0.0;4;True;7.98;66.0;13.0;475;False;True;False;False
3;16;0.0;5;True;14.56;77.0;0.0;129;False;False;False;True
6;9;0.0;6;False;20.2;60.0;6.0;367;True;False;False;False
9;13;0.0;0;False;23.96;39.0;0.0;729;True;False;False;False
1;23;0.0;5;True;7.04;49.0;28.0;86;True;False;False;False
10;8;0.0;5;True;19.26;64.0;0.0;785;True;False;False;False
5;4;0.0;2;True;23.02;78.0;15.0;5;True;False;False;False
2;5;0.0;3;True;7.04;70.0;7.0;30;True;False;False;False
9;17;0.0;2;True;20.2;88.0;13.0;338;False;False;False;True
7;10;0.0;6;False;30.54;52.0;15.0;395;True;False;False;False
10;14;0.0;3;True;11.74;50.0;15.0;224;False;True;False;False
9;20;0.0;0;False;16.44;42.0;11.0;252;True;False;False;False
1;22;0.0;3;True;6.1;65.0;6.0;113;True;False;False;False
3;5;0.0;1;True;12.68;77.0;11.0;36;True;False;False;False
6;3;0.0;6;False;18.32;60.0;6.0;27;True;False;False;False
3;17;0.0;0;False;15.5;72.0;6.0;419;True;False;False;False
7;1;0.0;1;True;27.72;58.0;13.0;17;False;True;False;False
1;19;0.0;6;False;16.44;42.0;7.0;215;True;False;False;False
1;3;0.0;5;True;8.92;87.0;17.0;7;True;False;False;False
12;0;0.0;5;True;11.74;88.0;20.0;17;False;False;False;True
3;10;0.0;5;True;8.92;50.0;11.0;132;True;False;False;False
3;17;0.0;5;True;10.8;62.0;15.0;606;False;True;False;False
1;18;0.0;0;False;0.46;29.0;15.0;120;True;False;False;False
5;6;0.0;6;False;21.14;88.0;13.0;31;True;False;False;False
12;6;0.0;6;False;3.28;75.0;0.0;11;False;True;False;False
2;16;0.0;3;True;16.44;29.0;31.0;298;True;False;False;False
7;3;0.0;3;True;26.78;66.0;9.0;4;True;False;False;False
3;1;0.0;1;True;3.28;48.0;9.0;6;True;False;False;False
9;18;0.0;0;False;23.02;36.0;17.0;560;True;False;False;False
4;1;0.0;1;True;7.98;87.0;24.0;2;False;False;False;True
6;11;0.0;6;False;19.26;46.0;19.0;536;True;False;False;False
12;9;0.0;6;False;4.22;93.0;17.0;193;False;True;False;False
1;20;0.0;6;False;1.4;44.0;17.0;103;True;False;False;False
5;3;1.0;1;False;21.14;73.0;11.0;18;True;False;False;False
2;20;0.0;1;True;7.98;46.0;11.0;201;True;False;False;False
8;18;0.0;3;True;26.78;51.0;15.0;848;True;False;False;False
6;10;0.0;5;True;34.3;39.0;20.0;171;True;False;False;False
5;0;0.0;2;True;19.26;83.0;17.0;36;True;False;False;False
10;11;0.0;0;False;16.44;44.0;22.0;547;True;False;False;False
11;9;0.0;3;True;7.04;76.0;6.0;365;True;False;False;False
5;2;0.0;6;False;13.62;59.0;9.0;56;True;False;False;False
9;6;0.0;4;True;15.5;82.0;0.0;195;True;False;False;False
11;15;0.0;2;True;6.1;75.0;20.0;155;False;True;False;False
6;3;0.0;4;True;21.14;53.0;19.0;5;False;True;False;False
1;12;0.0;1;True;4.22;35.0;26.0;134;True;False;False;False
9;1;0.0;2;True;20.2;94.0;13.0;5;False;False;False;True
12;19;0.0;4;True;7.98;71.0;17.0;118;False;False;False;True
4;6;0.0;2;True;7.98;71.0;7.0;103;True;False;False;False
4;2;0.0;1;True;13.62;31.0;13.0;6;True;False;False;False
10;8;0.0;2;True;20.2;88.0;0.0;134;False;False;False;True
10;4;0.0;3;True;20.2;100.0;0.0;11;False;True;False;False
1;19;0.0;5;True;4.22;38.0;19.0;206;True;False;False;False
3;12;0.0;3;True;17.38;77.0;0.0;229;False;True;False;False
6;3;0.0;6;False;22.08;89.0;0.0;23;False;True;False;False
9;8;0.0;0;False;14.56;67.0;7.0;144;True;False;False;False
8;14;0.0;4;True;32.42;41.0;9.0;225;True;False;False;False
3;13;0.0;4;True;13.62;44.0;22.0;273;True;False;False;False
8;19;0.0;4;True;25.84;51.0;6.0;633;True;False;False;False
11;23;0.0;0;False;6.1;56.0;11.0;53;False;True;False;False
11;15;0.0;4;True;8.92;43.0;19.0;220;True;False;False;False
5;5;0.0;3;True;18.32;88.0;9.0;28;False;True;False;False
3;16;0.0;4;True;25.84;37.0;26.0;426;True;False;False;False
6;6;0.0;5;True;21.14;88.0;9.0;141;False;False;False;True
4;12;0.0;1;True;17.38;28.0;48.0;280;True;False;False;False
2;12;0.0;2;True;6.1;56.0;26.0;163;False;True;False;False
5;2;0.0;1;True;15.5;77.0;13.0;6;True;False;False;False
2;8;0.0;3;True;7.04;61.0;24.0;515;True;False;False;False
7;3;0.0;1;True;25.84;54.0;28.0;5;False;True;False;False
10;6;0.0;5;True;16.44;83.0;0.0;137;True;False;False;False
1;18;0.0;4;True;7.98;36.0;11.0;383;True;False;False;False
11;23;0.0;5;True;7.04;53.0;15.0;128;True;False;False;False
5;8;0.0;5;True;18.32;88.0;0.0;618;True;False;False;False
2;8;0.0;3;True;3.28;70.0;15.0;508;False;True;False;False
7;23;0.0;3;True;24.9;58.0;17.0;152;False;True;False;False
11;10;0.0;0;False;10.8;69.0;7.0;405;True;False;False;False
1;18;0.0;0;False;13.62;59.0;17.0;106;False;False;False;True
8;12;0.0;6;False;27.72;58.0;15.0;546;True;False;False;False
3;14;0.0;6;False;13.62;44.0;24.0;430;False;True;False;False
9;11;0.0;3;True;22.08;61.0;17.0;227;True;False;False;False
6;14;0.0;6;False;33.36;30.0;17.0;409;True;False;False;False
12;23;0.0;6;False;2.34;51.0;13.0;40;True;False;False;False
11;21;0.0;6;False;7.98;53.0;7.0;166;True;False;False;False
8;9;0.0;3;True;25.84;62.0;13.0;367;False;True;False;False
6;6;0.0;1;True;21.14;83.0;7.0;144;True;False;False;False
5;22;0.0;4;True;23.02;50.0;11.0;264;True;False;False;False
11;0;1.0;4;False;7.04;66.0;6.0;46;True;False;False;False
11;14;0.0;5;True;11.74;35.0;7.0;251;True;False;False;False
1;20;0.0;6;False;0.46;80.0;20.0;67;False;True;False;False
6;18;0.0;4;True;24.9;34.0;19.0;813;True;False;False;False
10;8;0.0;4;True;16.44;83.0;11.0;779;False;True;False;False
2;15;0.0;2;True;11.74;26.0;6.0;166;True;False;False;False
11;2;0.0;5;True;7.04;66.0;11.0;10;True;False;False;False
12;2;0.0;0;False;4.22;56.0;19.0;19;False;True;False;False
12;4;0.0;3;True;2.34;69.0;24.0;2;True;False;False;False
