month;hour;holiday;weekday;workingday;weather;temperature;humidity;windspeed;count
1;1;0.0;2;True;1;7.04;93.0;17.0;9
11;10;0.0;0;False;0;7.98;66.0;20.0;329
1;4;0.0;3;True;0;4.22;70.0;19.0;4
8;5;0.0;6;False;0;21.14;88.0;7.0;11
9;0;0.0;3;True;0;19.26;64.0;20.0;40
11;1;0.0;1;True;1;8.92;66.0;15.0;19
12;12;0.0;2;True;0;16.44;68.0;13.0;312
2;4;0.0;2;True;0;7.04;42.0;24.0;2
2;10;0.0;6;False;0;4.22;81.0;7.0;205
7;13;0.0;2;True;0;34.3;25.0;9.0;283
4;23;0.0;5;True;0;10.8;40.0;17.0;116
10;20;0.0;4;True;0;22.08;65.0;7.0;441
12;17;0.0;0;False;3;8.92;93.0;9.0;229
2;10;0.0;3;True;1;4.22;70.0;15.0;108
2;16;0.0;6;False;3;2.34;75.0;28.0;146
5;2;0.0;3;True;0;18.32;83.0;0.0;16
7;18;0.0;5;True;0;30.54;46.0;11.0;622
3;4;0.0;0;False;0;3.28;60.0;9.0;22
9;11;0.0;3;True;1;28.66;62.0;11.0;217
5;19;0.0;0;False;0;23.02;61.0;28.0;402
8;0;0.0;1;True;0;23.02;65.0;7.0;47
12;15;0.0;0;False;0;12.68;67.0;9.0;417
12;9;0.0;0;False;1;8.92;87.0;9.0;132
3;3;0.0;2;True;3;16.44;72.0;20.0;2
12;21;0.0;0;False;0;1.4;51.0;11.0;47
3;10;0.0;1;True;1;3.28;60.0;0.0;86
5;7;0.0;4;True;0;12.68;72.0;20.0;401
9;12;0.0;3;True;0;28.66;70.0;7.0;266
7;16;0.0;6;False;0;32.42;39.0;15.0;487
2;6;0.0;0;False;0;2.34;44.0;22.0;2
3;12;0.0;5;True;0;8.92;34.0;28.0;201
9;9;0.0;3;True;0;20.2;64.0;9.0;328
2;1;0.0;5;True;0;6.1;56.0;22.0;22
3;15;0.0;6;False;1;16.44;59.0;19.0;605
12;13;0.0;1;True;1;10.8;87.0;9.0;210
6;11;0.0;5;True;0;29.6;49.0;11.0;236
11;15;0.0;4;True;1;9.86;58.0;11.0;217
3;7;0.0;3;True;0;4.22;65.0;26.0;344
9;1;0.0;4;True;0;13.62;72.0;7.0;18
10;2;0.0;0;False;0;10.8;62.0;11.0;132
4;15;0.0;2;True;0;18.32;21.0;20.0;203
6;20;0.0;1;True;0;20.2;40.0;24.0;461
5;19;0.0;5;True;0;22.08;23.0;17.0;503
10;17;0.0;5;True;0;24.9;42.0;11.0;900
9;1;1.0;1;False;1;23.96;89.0;11.0;55
4;19;0.0;0;False;0;18.32;35.0;9.0;375
3;9;0.0;4;True;1;15.5;94.0;6.0;318
4;7;0.0;4;True;3;13.62;82.0;24.0;225
9;8;1.0;1;False;1;24.9;84.0;7.0;127
1;7;0.0;0;False;0;-2.36;54.0;19.0;17
5;6;0.0;0;False;3;16.44;83.0;15.0;17
6;10;0.0;5;True;1;23.02;78.0;19.0;204
8;3;0.0;6;False;0;23.02;69.0;6.0;38
8;15;0.0;2;True;0;27.72;37.0;0.0;302
6;11;0.0;4;True;0;23.02;57.0;17.0;228
6;21;0.0;6;False;0;26.78;40.0;13.0;316
3;3;0.0;6;False;1;12.68;88.0;0.0;26
8;21;0.0;5;True;1;24.9;61.0;11.0;306
10;15;0.0;1;True;0;20.2;78.0;22.0;260
1;20;0.0;1;True;1;4.22;100.0;11.0;169
8;5;0.0;4;True;0;21.14;73.0;0.0;35
9;22;0.0;3;True;0;18.32;64.0;6.0;212
1;8;0.0;2;True;3;6.1;81.0;19.0;93
6;4;0.0;1;True;0;23.02;78.0;17.0;4
3;15;0.0;5;True;3;11.74;54.0;0.0;280
11;22;0.0;2;True;0;4.22;56.0;22.0;135
4;11;0.0;6;False;1;9.86;40.0;7.0;358
4;16;0.0;6;False;1;22.08;27.0;24.0;582
11;12;0.0;0;False;0;10.8;62.0;19.0;442
2;14;0.0;5;True;1;7.04;39.0;6.0;146
10;13;0.0;0;False;1;12.68;72.0;6.0;320
1;3;0.0;6;False;0;-1.42;54.0;7.0;20
8;14;0.0;1;True;0;30.54;46.0;0.0;287
12;9;0.0;1;True;1;11.74;100.0;15.0;284
10;0;0.0;3;True;1;13.62;88.0;6.0;33
5;19;0.0;4;True;0;22.08;31.0;13.0;537
7;5;1.0;3;False;0;23.02;69.0;0.0;19
5;18;0.0;2;True;1;22.08;69.0;19.0;710
1;4;0.0;2;True;1;1.4;86.0;11.0;4
4;23;0.0;2;True;0;8.92;40.0;28.0;62
6;5;0.0;4;True;0;21.14;57.0;6.0;47
3;20;0.0;5;True;0;13.62;88.0;0.0;235
12;22;0.0;3;True;0;7.04;45.0;26.0;105
5;6;0.0;6;False;1;17.38;94.0;0.0;42
4;19;0.0;6;False;1;20.2;40.0;11.0;459
9;3;0.0;3;True;0;15.5;77.0;6.0;7
12;20;0.0;0;False;3;8.92;100.0;6.0;108
9;6;0.0;1;True;0;14.56;82.0;0.0;164
9;18;0.0;6;False;3;19.26;83.0;9.0;167
8;13;0.0;4;True;0;32.42;44.0;15.0;310
11;14;0.0;4;True;0;12.68;18.0;28.0;182
11;1;0.0;5;True;0;7.04;53.0;19.0;20
8;9;0.0;1;True;1;22.08;69.0;0.0;357
5;13;0.0;5;True;1;22.08;73.0;0.0;278
11;18;0.0;4;True;0;10.8;24.0;28.0;507
6;18;0.0;0;False;0;24.9;34.0;17.0;496
5;16;0.0;4;True;0;26.78;55.0;24.0;390
4;13;0.0;6;False;0;15.5;22.0;13.0;643
11;0;0.0;2;True;0;3.28;60.0;7.0;19
9;11;0.0;5;True;0;27.72;62.0;9.0;296
6;20;0.0;6;False;1;23.02;47.0;13.0;352
3;8;0.0;6;False;1;15.5;94.0;13.0;154
1;5;0.0;1;True;1;1.4;64.0;6.0;21
10;20;0.0;2;True;0;19.26;64.0;9.0;379
11;6;0.0;0;False;0;6.1;87.0;6.0;19
1;9;0.0;5;True;0;2.34;47.0;26.0;263
11;0;0.0;5;True;0;4.22;70.0;11.0;52
8;11;0.0;1;True;0;27.72;40.0;6.0;245
12;4;0.0;6;False;1;3.28;87.0;7.0;6
2;3;0.0;0;False;1;-3.3;46.0;46.0;14
5;23;0.0;4;True;0;20.2;83.0;0.0;121
4;10;1.0;1;False;0;21.14;69.0;17.0;224
6;2;0.0;4;True;1;21.14;53.0;17.0;9
6;12;0.0;0;False;0;29.6;33.0;15.0;556
3;2;0.0;0;False;3;11.74;100.0;20.0;35
12;18;0.0;6;False;0;9.86;58.0;11.0;272
5;22;0.0;6;False;0;22.08;47.0;0.0;338
8;5;0.0;4;True;0;23.02;89.0;9.0;41
11;10;0.0;5;True;0;7.98;53.0;13.0;198
2;10;0.0;1;True;0;2.34;75.0;7.0;116
8;18;0.0;4;True;0;29.6;36.0;0.0;832
10;22;0.0;2;True;1;21.14;94.0;7.0;240
3;11;0.0;5;True;1;21.14;73.0;7.0;318
10;13;0.0;6;False;0;18.32;43.0;11.0;714
8;9;0.0;4;True;0;27.72;66.0;11.0;353
12;13;0.0;0;False;0;10.8;71.0;15.0;431
9;8;0.0;1;True;0;18.32;60.0;19.0;730
1;11;0.0;2;True;0;0.46;37.0;35.0;75
2;15;0.0;3;True;0;11.74;41.0;15.0;171
3;21;0.0;5;True;0;9.86;66.0;9.0;220
10;16;0.0;3;True;0;26.78;33.0;9.0;532
4;10;0.0;3;True;1;7.98;49.0;22.0;153
10;1;0.0;1;True;0;10.8;71.0;0.0;11
2;8;0.0;6;False;0;4.22;48.0;20.0;93
4;1;0.0;1;True;3;11.74;88.0;6.0;5
1;0;1.0;1;False;0;-1.42;46.0;9.0;25
11;11;0.0;4;True;0;8.92;37.0;15.0;163
4;8;0.0;6;False;0;9.86;40.0;9.0;158
3;23;0.0;2;True;0;18.32;56.0;9.0;87
5;15;1.0;1;False;0;30.54;56.0;20.0;460
1;13;0.0;2;True;0;7.98;87.0;11.0;203
4;1;0.0;5;True;0;13.62;82.0;13.0;25
12;10;0.0;2;True;0;12.68;77.0;6.0;184
5;0;0.0;6;False;0;16.44;48.0;7.0;148
11;3;0.0;6;False;1;7.98;49.0;17.0;28
2;11;0.0;5;True;0;7.04;53.0;20.0;164
11;11;0.0;6;False;1;8.92;46.0;26.0;340
10;12;0.0;4;True;0;13.62;36.0;0.0;326
6;18;0.0;5;True;0;27.72;27.0;15.0;723
3;15;0.0;3;True;1;18.32;78.0;0.0;243
3;3;0.0;3;True;1;15.5;88.0;13.0;8
3;1;0.0;2;True;0;17.38;88.0;0.0;15
10;5;1.0;1;False;0;7.98;76.0;15.0;19
11;23;0.0;6;False;0;7.04;57.0;7.0;148
12;8;0.0;4;True;0;3.28;60.0;13.0;679
5;7;0.0;2;True;0;16.44;72.0;19.0;463
5;15;0.0;6;False;0;27.72;66.0;19.0;513
8;22;0.0;6;False;1;23.02;89.0;11.0;168
4;2;0.0;1;True;1;7.04;87.0;22.0;4
2;7;0.0;1;True;0;-0.48;86.0;7.0;234
2;22;0.0;3;True;1;12.68;47.0;17.0;147
11;3;0.0;1;True;1;6.1;56.0;15.0;4
11;3;0.0;6;False;0;4.22;65.0;13.0;21
10;9;0.0;4;True;1;15.5;77.0;11.0;387
4;22;0.0;3;True;0;18.32;22.0;11.0;181
5;16;0.0;0;False;0;25.84;42.0;24.0;577
5;2;0.0;0;False;1;17.38;83.0;19.0;93
12;14;0.0;2;True;0;13.62;47.0;30.0;247
8;22;0.0;5;True;0;25.84;74.0;19.0;218
12;20;0.0;0;False;0;2.34;47.0;22.0;72
8;5;0.0;5;True;0;22.08;73.0;7.0;36
6;21;0.0;5;True;3;23.96;65.0;19.0;217
6;11;0.0;2;True;1;18.32;56.0;13.0;227
6;15;0.0;6;False;0;31.48;30.0;22.0;483
7;18;0.0;6;False;0;25.84;79.0;9.0;351
4;12;0.0;2;True;0;14.56;29.0;26.0;224
10;22;0.0;3;True;0;13.62;88.0;17.0;215
5;14;0.0;6;False;0;23.02;36.0;13.0;615
8;3;0.0;3;True;0;23.02;74.0;7.0;11
5;5;0.0;0;False;0;21.14;83.0;13.0;7
11;21;0.0;0;False;0;4.22;48.0;0.0;64
3;21;0.0;0;False;0;16.44;72.0;6.0;173
3;20;0.0;4;True;0;21.14;73.0;19.0;424
4;6;0.0;6;False;0;7.04;36.0;13.0;19
1;12;0.0;5;True;0;3.28;38.0;33.0;154
4;5;0.0;4;True;0;9.86;43.0;19.0;29
5;3;0.0;6;False;0;15.5;48.0;7.0;33
2;5;0.0;6;False;0;3.28;70.0;6.0;1
2;17;0.0;4;True;3;7.98;87.0;0.0;289
7;2;0.0;3;True;0;26.78;66.0;9.0;8
6;2;0.0;1;True;0;18.32;60.0;15.0;11
2;13;0.0;4;True;1;11.74;77.0;0.0;137
6;10;0.0;6;False;0;26.78;55.0;13.0;494
4;13;0.0;3;True;1;10.8;40.0;24.0;163
8;3;0.0;3;True;0;22.08;83.0;7.0;7
1;12;0.0;6;False;0;6.1;61.0;19.0;314
10;19;0.0;0;False;3;11.74;94.0;24.0;54
3;6;0.0;0;False;1;10.8;94.0;7.0;11
4;13;0.0;2;True;0;15.5;29.0;26.0;224
7;7;0.0;2;True;1;24.9;74.0;7.0;520
7;21;0.0;3;True;0;27.72;62.0;0.0;319
7;18;0.0;4;True;0;32.42;41.0;13.0;777
8;9;0.0;2;True;1;24.9;74.0;0.0;402
2;1;0.0;3;True;0;7.04;70.0;9.0;7
10;8;0.0;3;True;0;15.5;77.0;11.0;839
7;3;0.0;2;True;0;23.96;79.0;0.0;3
10;1;0.0;0;False;0;12.68;54.0;15.0;109
3;20;0.0;2;True;0;7.04;49.0;13.0;187
10;3;0.0;5;True;1;16.44;88.0;11.0;13
3;23;0.0;3;True;0;18.32;43.0;11.0;91
9;3;0.0;4;True;0;16.44;83.0;0.0;11
2;4;0.0;3;True;0;5.16;70.0;7.0;1
9;1;0.0;4;True;1;24.9;84.0;0.0;18
4;11;0.0;0;False;3;9.86;87.0;20.0;77
4;4;0.0;6;False;0;7.98;49.0;11.0;2
9;21;0.0;6;False;0;18.32;52.0;7.0;296
10;9;0.0;0;False;1;14.56;67.0;19.0;223
2;23;0.0;3;True;1;13.62;41.0;19.0;62
9;19;0.0;0;False;0;16.44;42.0;11.0;413
4;20;0.0;5;True;0;15.5;29.0;9.0;286
5;11;0.0;0;False;0;21.14;57.0;17.0;428
2;4;0.0;3;True;0;3.28;70.0;6.0;1
11;12;1.0;4;False;0;12.68;35.0;0.0;262
5;7;0.0;4;True;0;17.38;73.0;26.0;474
3;2;0.0;3;True;0;15.5;68.0;13.0;2
12;7;0.0;0;False;3;10.8;87.0;15.0;23
9;14;0.0;5;True;1;25.84;45.0;11.0;371
2;21;0.0;1;True;0;7.04;57.0;11.0;154
10;15;0.0;3;True;1;19.26;43.0;15.0;301
7;4;0.0;5;True;1;23.02;61.0;0.0;11
6;1;0.0;2;True;1;16.44;77.0;22.0;20
7;18;0.0;1;True;0;31.48;53.0;0.0;794
1;15;1.0;1;False;0;5.16;38.0;30.0;168
11;17;0.0;2;True;1;6.1;75.0;26.0;527
7;5;0.0;3;True;0;22.08;89.0;0.0;41
12;19;0.0;0;False;3;9.86;94.0;6.0;122
7;23;0.0;5;True;0;29.6;63.0;7.0;164
8;2;0.0;1;True;0;20.2;83.0;11.0;5
5;14;0.0;1;True;1;21.14;50.0;24.0;239
10;12;0.0;1;True;3;20.2;78.0;22.0;284
4;23;0.0;1;True;0;7.04;76.0;11.0;59
7;12;0.0;1;True;0;31.48;49.0;9.0;237
10;14;0.0;3;True;1;25.84;70.0;11.0;251
4;21;1.0;1;False;0;23.96;51.0;17.0;271
4;14;0.0;0;False;3;9.86;87.0;22.0;53
12;6;0.0;4;True;0;2.34;55.0;20.0;124
3;0;0.0;1;True;0;3.28;44.0;13.0;17
5;19;0.0;1;True;3;19.26;88.0;9.0;304
5;13;0.0;5;True;0;22.08;36.0;11.0;395
11;16;0.0;6;False;0;17.38;37.0;0.0;605
7;17;0.0;6;False;0;37.12;26.0;9.0;279
12;15;0.0;0;False;0;5.16;38.0;22.0;138
1;18;0.0;5;True;1;1.4;34.0;6.0;301
2;9;0.0;3;True;1;8.92;71.0;13.0;276
6;13;0.0;5;True;0;24.9;42.0;17.0;393
12;19;0.0;5;True;0;7.98;53.0;6.0;319
9;11;0.0;0;False;0;20.2;43.0;15.0;591
4;17;0.0;6;False;1;21.14;33.0;17.0;560
4;16;0.0;3;True;0;20.2;20.0;22.0;376
6;0;0.0;2;True;1;20.2;78.0;11.0;35
9;15;0.0;1;True;0;23.02;31.0;26.0;346
3;12;0.0;6;False;1;11.74;67.0;17.0;299
12;2;0.0;0;False;1;10.8;87.0;7.0;78
9;10;0.0;6;False;1;28.66;55.0;13.0;417
3;19;0.0;4;True;0;23.02;61.0;0.0;586
4;2;0.0;5;True;0;12.68;88.0;13.0;21
11;20;1.0;1;False;1;16.44;77.0;19.0;304
6;23;0.0;6;False;0;25.84;44.0;0.0;225
3;20;0.0;5;True;1;8.92;87.0;13.0;100
4;7;0.0;0;False;1;7.98;87.0;9.0;27
7;16;0.0;2;True;0;29.6;43.0;15.0;435
12;8;0.0;1;True;0;-1.42;69.0;9.0;196
8;10;0.0;4;True;0;26.78;58.0;6.0;233
12;8;0.0;1;True;1;9.86;87.0;7.0;592
10;7;0.0;5;True;0;8.92;81.0;6.0;392
6;23;0.0;5;True;0;22.08;57.0;11.0;215
6;19;0.0;3;True;0;18.32;73.0;20.0;538
9;12;0.0;0;False;3;26.78;70.0;0.0;545
5;4;0.0;4;True;0;13.62;77.0;13.0;2
3;18;0.0;2;True;0;7.98;42.0;22.0;457
12;21;0.0;2;True;1;15.5;63.0;17.0;280
2;2;0.0;3;True;0;6.1;61.0;0.0;4
6;0;0.0;4;True;0;26.78;70.0;6.0;69
5;18;0.0;4;True;0;18.32;35.0;35.0;770
3;19;0.0;3;True;0;17.38;42.0;24.0;361
3;11;0.0;0;False;1;12.68;82.0;11.0;368
8;10;0.0;6;False;1;24.9;65.0;20.0;442
2;0;0.0;1;True;0;4.22;60.0;17.0;29
7;3;0.0;3;True;0;23.02;65.0;15.0;12
4;20;0.0;3;True;0;18.32;22.0;6.0;380
8;15;0.0;3;True;0;27.72;52.0;17.0;266
6;6;0.0;6;False;0;22.08;89.0;11.0;42
6;2;0.0;4;True;0;25.84;79.0;7.0;18
10;14;0.0;0;False;1;12.68;67.0;0.0;314
2;10;0.0;5;True;0;5.16;56.0;19.0;129
1;2;0.0;2;True;0;6.1;42.0;15.0;2
11;10;0.0;1;True;0;7.04;49.0;0.0;147
11;9;0.0;0;False;0;8.92;77.0;0.0;273
11;1;0.0;0;False;0;2.34;44.0;13.0;36
11;17;0.0;2;True;1;10.8;71.0;11.0;590
12;8;0.0;5;True;0;1.4;69.0;6.0;636
12;0;0.0;4;True;0;7.04;61.0;9.0;42
10;19;0.0;5;True;0;11.74;41.0;15.0;493
5;11;0.0;2;True;0;27.72;62.0;20.0;197
1;21;0.0;4;True;0;4.22;44.0;24.0;121
11;9;0.0;5;True;0;5.16;75.0;7.0;112
10;17;0.0;1;True;0;18.32;64.0;17.0;766
9;10;0.0;3;True;0;20.2;73.0;19.0;185
2;5;0.0;6;False;1;6.1;42.0;20.0;3
3;5;0.0;2;True;0;2.34;37.0;19.0;17
1;3;0.0;3;True;0;2.34;80.0;0.0;4
3;16;0.0;3;True;3;21.14;43.0;6.0;221
11;6;0.0;6;False;0;3.28;93.0;6.0;16
1;13;0.0;6;False;1;1.4;80.0;17.0;76
10;20;0.0;5;True;0;11.74;47.0;9.0;308
3;20;0.0;2;True;0;19.26;68.0;6.0;377
9;19;0.0;6;False;3;28.66;62.0;0.0;392
3;15;0.0;0;False;0;15.5;29.0;20.0;487
11;6;1.0;4;False;0;4.22;70.0;7.0;17
9;5;0.0;6;False;1;23.02;94.0;17.0;15
6;2;0.0;1;True;0;17.38;77.0;15.0;9
7;16;0.0;6;False;1;25.84;79.0;24.0;566
8;11;0.0;1;True;0;23.02;65.0;7.0;241
9;21;0.0;2;True;1;20.2;88.0;13.0;207
1;13;0.0;0;False;0;7.04;26.0;15.0;316
7;18;0.0;3;True;1;27.72;62.0;9.0;643
1;4;0.0;5;True;1;10.8;100.0;20.0;4
3;6;0.0;1;True;0;0.46;59.0;9.0;91
12;17;0.0;4;True;1;7.98;66.0;13.0;475
3;16;0.0;5;True;3;14.56;77.0;0.0;129
6;9;0.0;6;False;0;20.2;60.0;6.0;367
9;13;0.0;0;False;0;23.96;39.0;0.0;729
1;23;0.0;5;True;0;7.04;49.0;28.0;86
10;8;0.0;5;True;0;19.26;64.0;0.0;785
5;4;0.0;2;True;0;23.02;78.0;15.0;5
2;5;0.0;3;True;0;7.04;70.0;7.0;30
9;17;0.0;2;True;3;20.2;88.0;13.0;338
7;10;0.0;6;False;0;30.54;52.0;15.0;395
10;14;0.0;3;True;1;11.74;50.0;15.0;224
9;20;0.0;0;False;0;16.44;42.0;11.0;252
1;22;0.0;3;True;0;6.1;65.0;6.0;113
3;5;0.0;1;True;0;12.68;77.0;11.0;36
6;3;0.0;6;False;0;18.32;60.0;6.0;27
3;17;0.0;0;False;0;15.5;72.0;6.0;419
7;1;0.0;1;True;1;27.72;58.0;13.0;17
1;19;0.0;6;False;0;16.44;42.0;7.0;215
1;3;0.0;5;True;0;8.92;87.0;17.0;7
12;0;0.0;5;True;3;11.74;88.0;20.0;17
3;10;0.0;5;True;0;8.92;50.0;11.0;132
3;17;0.0;5;True;1;10.8;62.0;15.0;606
1;18;0.0;0;False;0;0.46;29.0;15.0;120
5;6;0.0;6;False;0;21.14;88.0;13.0;31
12;6;0.0;6;False;1;3.28;75.0;0.0;11
2;16;0.0;3;True;0;16.44;29.0;31.0;298
7;3;0.0;3;True;0;26.78;66.0;9.0;4
3;1;0.0;1;True;0;3.28;48.0;9.0;6
9;18;0.0;0;False;0;23.02;36.0;17.0;560
4;1;0.0;1;True;3;7.98;87.0;24.0;2
6;11;0.0;6;False;0;19.26;46.0;19.0;536
12;9;0.0;6;False;1;4.22;93.0;17.0;193
1;20;0.0;6;False;0;1.4;44.0;17.0;103
5;3;1.0;1;False;0;21.14;73.0;11.0;18
2;20;0.0;1;True;0;7.98;46.0;11.0;201
8;18;0.0;3;True;0;26.78;51.0;15.0;848
6;10;0.0;5;True;0;34.3;39.0;20.0;171
5;0;0.0;2;True;0;19.26;83.0;17.0;36
10;11;0.0;0;False;0;16.44;44.0;22.0;547
11;9;0.0;3;True;0;7.04;76.0;6.0;365
5;2;0.0;6;False;0;13.62;59.0;9.0;56
9;6;0.0;4;True;0;15.5;82.0;0.0;195
11;15;0.0;2;True;1;6.1;75.0;20.0;155
6;3;0.0;4;True;1;21.14;53.0;19.0;5
1;12;0.0;1;True;0;4.22;35.0;26.0;134
9;1;0.0;2;True;3;20.2;94.0;13.0;5
12;19;0.0;4;True;3;7.98;71.0;17.0;118
4;6;0.0;2;True;0;7.98;71.0;7.0;103
4;2;0.0;1;True;0;13.62;31.0;13.0;6
10;8;0.0;2;True;3;20.2;88.0;0.0;134
10;4;0.0;3;True;1;20.2;100.0;0.0;11
1;19;0.0;5;True;0;4.22;38.0;19.0;206
3;12;0.0;3;True;1;17.38;77.0;0.0;229
6;3;0.0;6;False;1;22.08;89.0;0.0;23
9;8;0.0;0;False;0;14.56;67.0;7.0;144
8;14;0.0;4;True;0;32.42;41.0;9.0;225
3;13;0.0;4;True;0;13.62;44.0;22.0;273
8;19;0.0;4;True;0;25.84;51.0;6.0;633
11;23;0.0;0;False;1;6.1;56.0;11.0;53
11;15;0.0;4;True;0;8.92;43.0;19.0;220
5;5;0.0;3;True;1;18.32;88.0;9.0;28
3;16;0.0;4;True;0;25.84;37.0;26.0;426
6;6;0.0;5;True;3;21.14;88.0;9.0;141
4;12;0.0;1;True;0;17.38;28.0;48.0;280
2;12;0.0;2;True;1;6.1;56.0;26.0;163
5;2;0.0;1;True;0;15.5;77.0;13.0;6
2;8;0.0;3;True;0;7.04;61.0;24.0;515
7;3;0.0;1;True;1;25.84;54.0;28.0;5
10;6;0.0;5;True;0;16.44;83.0;0.0;137
1;18;0.0;4;True;0;7.98;36.0;11.0;383
11;23;0.0;5;True;0;7.04;53.0;15.0;128
5;8;0.0;5;True;0;18.32;88.0;0.0;618
2;8;0.0;3;True;1;3.28;70.0;15.0;508
7;23;0.0;3;True;1;24.9;58.0;17.0;152
11;10;0.0;0;False;0;10.8;69.0;7.0;405
1;18;0.0;0;False;3;13.62;59.0;17.0;106
8;12;0.0;6;False;0;27.72;58.0;15.0;546
3;14;0.0;6;False;1;13.62;44.0;24.0;430
9;11;0.0;3;True;0;22.08;61.0;17.0;227
6;14;0.0;6;False;0;33.36;30.0;17.0;409
12;23;0.0;6;False;0;2.34;51.0;13.0;40
11;21;0.0;6;False;0;7.98;53.0;7.0;166
8;9;0.0;3;True;1;25.84;62.0;13.0;367
6;6;0.0;1;True;0;21.14;83.0;7.0;144
5;22;0.0;4;True;0;23.02;50.0;11.0;264
11;0;1.0;4;False;0;7.04;66.0;6.0;46
11;14;0.0;5;True;0;11.74;35.0;7.0;251
1;20;0.0;6;False;1;0.46;80.0;20.0;67
6;18;0.0;4;True;0;24.9;34.0;19.0;813
10;8;0.0;4;True;1;16.44;83.0;11.0;779
2;15;0.0;2;True;0;11.74;26.0;6.0;166
11;2;0.0;5;True;0;7.04;66.0;11.0;10
12;2;0.0;0;False;1;4.22;56.0;19.0;19
12;4;0.0;3;True;0;2.34;69.0;24.0;2
6;3;0.0;2;True;3;15.5;82.0;13.0;5
11;17;0.0;4;True;0;7.98;39.0;13.0;561
3;19;0.0;0;False;0;15.5;72.0;17.0;375
6;0;0.0;1;True;0;24.9;65.0;7.0;41
4;3;0.0;0;False;0;11.74;26.0;9.0;26
9;5;0.0;1;True;0;14.56;82.0;6.0;45
5;3;0.0;4;True;0;21.14;69.0;6.0;8
12;10;0.0;6;False;1;5.16;89.0;11.0;256
12;16;0.0;1;True;0;20.2;53.0;9.0;442
4;18;0.0;2;True;0;15.5;18.0;0.0;632
12;4;0.0;1;True;1;9.86;94.0;7.0;12
5;21;0.0;2;True;0;21.14;78.0;9.0;261
3;6;0.0;4;True;1;14.56;100.0;6.0;136
10;15;0.0;1;True;0;22.08;29.0;11.0;296
12;5;0.0;5;True;1;4.22;81.0;7.0;26
12;7;0.0;0;False;1;7.98;87.0;6.0;27
6;4;0.0;5;True;0;18.32;83.0;11.0;14
1;0;0.0;2;True;1;4.22;70.0;22.0;12
11;22;0.0;6;False;1;7.04;57.0;7.0;145
2;17;0.0;6;False;0;6.1;33.0;24.0;159
2;3;0.0;3;True;0;5.16;75.0;0.0;3
1;17;0.0;0;False;0;8.92;21.0;28.0;234
8;2;0.0;6;False;3;22.08;78.0;13.0;85
5;10;0.0;4;True;1;16.44;77.0;0.0;168
1;22;0.0;5;True;0;7.98;49.0;26.0;119
4;7;0.0;3;True;0;7.98;71.0;0.0;389
10;3;0.0;4;True;0;11.74;47.0;20.0;3
8;16;0.0;0;False;3;22.08;89.0;19.0;173
9;13;0.0;0;False;0;21.14;41.0;17.0;594
3;7;0.0;4;True;0;12.68;72.0;6.0;381
6;20;0.0;2;True;0;29.6;55.0;17.0;458
3;16;0.0;1;True;0;23.02;50.0;15.0;385
7;5;0.0;5;True;1;23.02;56.0;6.0;34
10;7;0.0;0;False;0;11.74;82.0;15.0;51
12;21;0.0;1;True;1;13.62;94.0;13.0;245
10;2;0.0;0;False;0;10.8;76.0;6.0;66
10;8;0.0;4;True;0;9.86;46.0;26.0;798
5;12;0.0;0;False;0;22.08;57.0;15.0;531
2;17;0.0;3;True;1;10.8;87.0;11.0;253
7;14;0.0;3;True;0;29.6;41.0;15.0;241
5;15;0.0;5;True;1;25.84;62.0;7.0;343
5;20;0.0;2;True;3;22.08;73.0;9.0;263
2;14;0.0;3;True;0;12.68;54.0;22.0;177
7;3;0.0;6;False;0;25.84;70.0;0.0;43
1;14;0.0;4;True;0;11.74;77.0;11.0;156
10;18;0.0;1;True;3;17.38;77.0;9.0;592
1;23;0.0;6;False;1;-0.48;80.0;17.0;52
9;15;0.0;5;True;1;23.96;54.0;19.0;392
4;6;0.0;5;True;0;11.74;88.0;0.0;113
11;16;0.0;1;True;0;11.74;58.0;17.0;380
8;11;0.0;4;True;0;30.54;52.0;7.0;226
11;15;1.0;4;False;0;14.56;29.0;0.0;228
10;4;0.0;5;True;1;18.32;83.0;0.0;6
2;1;0.0;3;True;0;12.68;41.0;19.0;4
2;14;0.0;5;True;1;13.62;67.0;7.0;31
2;23;0.0;1;True;0;11.74;50.0;11.0;56
7;22;0.0;6;False;1;20.2;88.0;7.0;180
3;9;0.0;5;True;0;6.1;81.0;0.0;314
9;1;0.0;5;True;3;20.2;88.0;0.0;13
5;3;0.0;1;True;1;19.26;68.0;22.0;2
10;4;0.0;3;True;0;8.92;81.0;6.0;4
2;7;0.0;1;True;0;3.28;60.0;15.0;280
5;0;0.0;5;True;0;20.2;78.0;22.0;89
2;9;0.0;0;False;0;2.34;47.0;15.0;87
9;1;0.0;0;False;0;17.38;64.0;0.0;117
1;13;0.0;2;True;0;13.62;36.0;15.0;198
9;14;0.0;0;False;3;25.84;79.0;6.0;457
10;14;0.0;3;True;1;18.32;43.0;11.0;270
2;8;0.0;1;True;0;-0.48;86.0;9.0;444
1;17;0.0;1;True;1;3.28;96.0;7.0;276
7;15;0.0;2;True;0;29.6;41.0;15.0;265
4;15;0.0;2;True;0;23.02;24.0;22.0;308
6;16;0.0;4;True;0;33.36;23.0;13.0;387
9;23;0.0;3;True;0;14.56;67.0;6.0;123
8;20;0.0;1;True;1;21.14;83.0;19.0;261
11;12;0.0;5;True;0;10.8;43.0;19.0;290
